hhid,trust_share,trust_mean,income_pc,factor07,ubigeo
01573203511,0.0,1.0,4816.672469382574,284.97857666015625,040111
01573206711,0.09523809523809523,1.7619047619047619,1581.780655736049,284.97857666015625,040111
01573400211,0.047619047619047616,1.380952380952381,1575.324737461493,284.97857666015625,040105
01573402311,0.5,2.0625,1818.2292655499496,284.97857666015625,040105
01573912711,0.23076923076923078,2.076923076923077,666.2643332719922,58.88445281982422,040125
01573913011,0.047619047619047616,1.4761904761904763,687.0062429518964,58.88445281982422,040125
01573913211,0.3333333333333333,1.8333333333333333,2709.128490544602,58.88445281982422,040125
01573913611,0.0,1.0588235294117647,1338.147369247069,58.88445281982422,040125
01573917811,0.05555555555555555,1.5555555555555556,1450.0692203982167,58.88445281982422,040125
01573917911,0.0,1.2727272727272727,1021.3765927200516,58.88445281982422,040125
01573918211,0.08333333333333333,1.3333333333333333,441.39264866724386,58.88445281982422,040125
01575202111,0.19047619047619047,1.7619047619047619,536.7033769296808,58.88445281982422,040302
01575207711,0.047619047619047616,1.380952380952381,1453.349765843235,58.88445281982422,040302
01575207811,0.23809523809523808,2.3333333333333335,2964.2101051743844,58.88445281982422,040302
01575208011,0.0,1.380952380952381,728.9020015120652,58.88445281982422,040302
01577505711,0.05,1.15,652.6682473467233,165.83995056152344,040608
01577506011,0.05,1.15,663.4452570455362,165.83995056152344,040608
01577518111,0.0,2.0,3273.140684644788,165.83995056152344,040608
01578702811,0.1875,1.8125,2263.3697788552686,141.39012145996094,050115
01578704511,0.09523809523809523,1.4761904761904763,949.717290466299,141.39012145996094,050115
01578706011,0.047619047619047616,1.2380952380952381,255.7068239982164,141.39012145996094,050115
01578710911,0.09523809523809523,1.2857142857142858,1635.8138902323399,141.39012145996094,050115
01580306711,0.0,1.4,960.3268303302411,356.4420166015625,050104
01580313211,0.0,1.4615384615384615,1695.7110098960065,356.4420166015625,050104
01581112811,0.23529411764705882,1.9411764705882353,2162.218242877299,22.553260803222656,050110
01581116611,0.4,2.15,4597.6457192767,22.553260803222656,050110
01581118411,0.2222222222222222,2.0,705.1784289722629,22.553260803222656,050110
01582204011,0.05263157894736842,1.1578947368421053,747.8940814956751,356.4420166015625,050104
01582206211,0.047619047619047616,1.380952380952381,841.6337800345306,356.4420166015625,050104
01582213611,0.09523809523809523,1.9523809523809523,439.3600018737446,356.4420166015625,050104
01583100811,0.26666666666666666,1.6666666666666667,2916.5037417058847,475.25604248046875,050601
01583107611,0.047619047619047616,1.4285714285714286,2246.1047866632084,475.25604248046875,050601
01583108911,0.14285714285714285,1.7142857142857142,2767.6834798145583,475.25604248046875,050601
01584500911,0.17647058823529413,1.8823529411764706,580.188696079382,188.52015686035156,050701
01584508811,0.5,2.5,1336.57029253566,188.52015686035156,050701
01584510611,0.07692307692307693,1.2307692307692308,1472.6573284262504,188.52015686035156,050701
01584514211,0.17647058823529413,1.9411764705882353,3441.730120095863,188.52015686035156,050701
01585901911,0.0,1.0,222.17271794750926,293.67279052734375,050503
01585905711,0.375,1.75,561.1784278601981,293.67279052734375,050503
01585907611,0.0,1.1428571428571428,3701.0696949832336,293.67279052734375,050503
01585911011,0.3333333333333333,1.6666666666666667,413.43405923169576,293.67279052734375,050503
01585914411,0.09523809523809523,1.3333333333333333,1702.0497790583993,293.67279052734375,050503
01588000811,0.3157894736842105,2.1578947368421053,617.2511848361237,181.01368713378906,050908
01588001611,0.0,1.4210526315789473,510.3958442301482,181.01368713378906,050908
01588002811,0.2727272727272727,2.090909090909091,2347.5483089246877,181.01368713378906,050908
01588006311,0.4,2.4,554.5506967247679,181.01368713378906,050908
01588007911,0.2857142857142857,2.1904761904761907,1282.300086588871,181.01368713378906,050908
01589702511,0.0,2.0,407.1284156246812,181.01368713378906,051105
01589702711,0.14285714285714285,1.7142857142857142,1220.1997095026875,181.01368713378906,051105
01589702811,0.0,2.0,1301.7968669881452,181.01368713378906,051105
01589709411,0.0,2.0,412.5812650786263,181.01368713378906,051105
01589709511,0.6666666666666666,3.3333333333333335,282.94306209936025,181.01368713378906,051105
01592100111,0.25,2.0,1405.0617629555331,181.01368713378906,050501
01592100211,0.0,1.0,1524.5070481568189,181.01368713378906,050501
01592100311,0.2,2.2,510.2450125530516,181.01368713378906,050501
01592125811,0.0,1.1428571428571428,367.2512242486616,181.01368713378906,050501
01592126011,0.2857142857142857,2.4285714285714284,423.09451767640456,181.01368713378906,050501
01593100611,0.14285714285714285,1.5714285714285714,283.0021913529367,181.01368713378906,050202
01593103311,0.058823529411764705,1.1764705882352942,503.05060809931877,181.01368713378906,050202
01593103411,0.1,1.6,405.2637133098576,181.01368713378906,050202
01593103511,0.23076923076923078,1.5384615384615385,407.6162172199604,181.01368713378906,050202
01594620011,0.047619047619047616,1.1904761904761905,576.8216917900916,137.55560302734375,050510
01594620311,0.0,1.3333333333333333,676.3448571196673,137.55560302734375,050510
01594660211,0.125,1.5625,96.23878798574187,137.55560302734375,050510
