year,dpto,indicator,value
2006,13,ingreso_real_pc,924.3393612574712
2006,14,ingreso_real_pc,841.9992902913979
2006,15,ingreso_real_pc,1271.9813496317815
2006,16,ingreso_real_pc,526.0385529304831
2006,17,ingreso_real_pc,983.3539067845531
2006,18,ingreso_real_pc,1301.5271936458334
2006,19,ingreso_real_pc,535.9084741072843
2006,20,ingreso_real_pc,759.3005316553238
2006,21,ingreso_real_pc,549.4249652975677
2006,22,ingreso_real_pc,523.9546606073754
2006,23,ingreso_real_pc,1234.5367096155835
2006,24,ingreso_real_pc,1225.379038814477
2006,25,ingreso_real_pc,600.4533250622426
2006,01,educ_anios_25,6.358199603058743
2006,02,educ_anios_25,6.953179855787379
2006,03,educ_anios_25,6.4694955885045395
2006,04,educ_anios_25,9.950818998168138
2006,05,educ_anios_25,5.410554231313663
2006,06,educ_anios_25,5.774921267185819
2006,07,educ_anios_25,10.317614043767014
2006,08,educ_anios_25,7.023859087438647
2006,09,educ_anios_25,4.727608817550478
2006,10,educ_anios_25,5.8842829172875035
2006,11,educ_anios_25,9.913739153183014
2006,12,educ_anios_25,8.440469090948982
2006,13,educ_anios_25,7.8189340273303625
2006,14,educ_anios_25,8.493701323324888
2006,15,educ_anios_25,10.625364950091734
2006,16,educ_anios_25,8.185568907024043
2006,17,educ_anios_25,8.616030406840894
2006,18,educ_anios_25,9.027124463463823
2006,19,educ_anios_25,7.928433373729873
2006,20,educ_anios_25,7.322075150268359
2006,21,educ_anios_25,7.181167203366732
2006,22,educ_anios_25,6.864736879364151
2006,23,educ_anios_25,9.441116518245597
2006,24,educ_anios_25,8.420692684080946
2006,25,educ_anios_25,8.05220154987824
2006,01,analfabetismo_15,7.627842188745227
2006,02,analfabetismo_15,12.479892201391367
2006,03,analfabetismo_15,15.599428615015686
2006,04,analfabetismo_15,4.3631070005573
2006,05,analfabetismo_15,18.62191303811519
2006,06,analfabetismo_15,13.779986064034617
2006,07,analfabetismo_15,1.5989000149636425
2006,08,analfabetismo_15,13.411027782667723
2006,09,analfabetismo_15,21.63596805298672
2006,10,analfabetismo_15,13.541042264826617
2006,11,analfabetismo_15,2.199679874606458
2006,12,analfabetismo_15,6.327487821671124
2006,13,analfabetismo_15,7.493598829855028
2006,14,analfabetismo_15,5.844258879446263
2006,15,analfabetismo_15,2.253995205761128
2006,16,analfabetismo_15,3.221092636901337
2006,17,analfabetismo_15,4.502113041987309
2006,18,analfabetismo_15,5.841980378178822
2006,19,analfabetismo_15,8.295210643093084
2006,20,analfabetismo_15,9.980755833470036
2006,21,analfabetismo_15,10.47337322566988
2006,22,analfabetismo_15,4.862547484650533
2006,23,analfabetismo_15,4.5165542338070495
2006,24,analfabetismo_15,2.7230054811152016
2006,25,analfabetismo_15,4.748510843023413
2006,01,lengua_indigena,8.803953995689389
2006,02,lengua_indigena,40.246105204989846
2006,03,lengua_indigena,73.14238852693784
2006,04,lengua_indigena,17.440203818533654
2006,05,lengua_indigena,73.1617912556744
2006,06,lengua_indigena,0.15681100992757233
2006,07,lengua_indigena,6.35399267877059
2006,08,lengua_indigena,58.69314663149087
2006,09,lengua_indigena,78.0051187701317
2006,10,lengua_indigena,37.27153054516513
2006,11,lengua_indigena,7.0889986270873155
2006,12,lengua_indigena,16.721837622879598
2006,13,lengua_indigena,0.44900593510245335
2006,14,lengua_indigena,1.5392197494990216
2006,15,lengua_indigena,8.863688724749274
2006,16,lengua_indigena,5.466330926469017
2006,17,lengua_indigena,21.73994278540217
2006,18,lengua_indigena,28.438537438219598
2006,19,lengua_indigena,11.279493436383568
2006,20,lengua_indigena,0.25298173627480575
2006,21,lengua_indigena,68.23554871453788
2006,22,lengua_indigena,1.1327543407084857
2006,23,lengua_indigena,23.86424395806433
2006,24,lengua_indigena,0.219660306599633
2006,25,lengua_indigena,11.76546058283672
2006,01,pct_60mas,8.248832321660334
2006,02,pct_60mas,12.930911231577555
2006,03,pct_60mas,9.647791037238695
2006,04,pct_60mas,9.891180235598476
2006,05,pct_60mas,11.412082394459569
2006,06,pct_60mas,9.152866243624494
2006,07,pct_60mas,10.585211602597653
2006,08,pct_60mas,10.336320618538224
2006,09,pct_60mas,10.094790295098043
2006,10,pct_60mas,7.838639705663556
2006,11,pct_60mas,8.85580015807787
2006,12,pct_60mas,9.285872321989586
2006,13,pct_60mas,10.93626285217906
2006,14,pct_60mas,9.40432421090118
2006,15,pct_60mas,11.042129724601983
2006,16,pct_60mas,4.916291852317638
2006,17,pct_60mas,5.310231796344677
2006,18,pct_60mas,12.365360859761164
2006,19,pct_60mas,7.344969121694154
2006,20,pct_60mas,9.088508683289252
2006,21,pct_60mas,11.26534976686412
2006,22,pct_60mas,6.319079221690433
2006,23,pct_60mas,9.07545333888721
2006,24,pct_60mas,8.239797152132722
2006,25,pct_60mas,7.094513269852722
2006,01,pct_sis,29.085289568466454
2006,02,pct_sis,14.04513218356466
2006,03,pct_sis,36.88808058343845
2006,04,pct_sis,12.080595029432837
2006,05,pct_sis,30.540772340730005
2006,06,pct_sis,24.037289266282514
2006,07,pct_sis,8.165384476334488
2006,08,pct_sis,24.97753534204121
2006,09,pct_sis,36.180200395249514
2006,10,pct_sis,30.623747888273883
2006,11,pct_sis,9.410282387477233
2006,12,pct_sis,10.884620695162333
2006,13,pct_sis,14.127853946925784
2006,14,pct_sis,16.867987502984366
2006,15,pct_sis,6.5403466313339615
2006,16,pct_sis,30.46728042864599
2006,17,pct_sis,13.283557896662558
2006,18,pct_sis,10.294824615932443
2006,19,pct_sis,20.72622377678158
2006,20,pct_sis,16.953850354474877
2006,21,pct_sis,16.616287997614986
2006,22,pct_sis,21.803150660698627
2006,23,pct_sis,9.868974806903061
2006,24,pct_sis,20.63499565186526
2006,25,pct_sis,24.604584779013866
2007,01,pobreza,58.08063826811157
2007,02,pobreza,41.78431898792711
2007,03,pobreza,71.44207730222247
2007,04,pobreza,22.943840065910397
2007,05,pobreza,67.60831561144838
2007,06,pobreza,68.41056928307349
2007,07,pobreza,27.95166942022082
2007,08,pobreza,54.42542051152389
2007,09,pobreza,84.98317769774413
2007,10,pobreza,66.44534066113444
2007,11,pobreza,23.281076294728724
2007,12,pobreza,44.40557318728388
2007,13,pobreza,39.05222304092608
2007,14,pobreza,49.94742459444581
2007,15,pobreza,25.571905755064584
2007,16,pobreza,57.5226741979648
2007,17,pobreza,13.858839267834039
2007,18,pobreza,29.69827996270898
2007,19,pobreza,59.58666930783571
2007,20,pobreza,54.15970970878222
2007,21,pobreza,59.905974691465346
2007,22,pobreza,56.11322811368322
2007,23,pobreza,26.626037324343603
2007,24,pobreza,22.484970908261552
2007,25,pobreza,47.0090172973683
2007,01,ingreso_real_pc,653.1042300129204
2007,02,ingreso_real_pc,879.8291863115709
2007,03,ingreso_real_pc,443.47398936666934
2007,04,ingreso_real_pc,1327.1573138201097
2007,05,ingreso_real_pc,576.2729497446767
2007,06,ingreso_real_pc,512.283489529301
2007,07,ingreso_real_pc,1107.9719219847182
2007,08,ingreso_real_pc,774.2392899428265
2007,09,ingreso_real_pc,372.6461208530705
2007,10,ingreso_real_pc,620.1445283302263
2007,11,ingreso_real_pc,1116.2368937324986
2007,12,ingreso_real_pc,894.468233512051
2007,13,ingreso_real_pc,1204.3256169207975
2007,14,ingreso_real_pc,939.2749560839407
2007,15,ingreso_real_pc,1393.5574973709524
2007,16,ingreso_real_pc,660.7160962836481
2007,17,ingreso_real_pc,1074.8333097084137
2007,18,ingreso_real_pc,1377.0808905805409
2007,19,ingreso_real_pc,679.3622701916387
2007,20,ingreso_real_pc,859.3758524287252
2007,21,ingreso_real_pc,611.9393707108751
2007,22,ingreso_real_pc,739.6594750657342
2007,23,ingreso_real_pc,1199.0219096279354
2007,24,ingreso_real_pc,1336.684579131393
2007,25,ingreso_real_pc,774.0785304527418
2007,01,educ_anios_25,6.353875636072196
2007,02,educ_anios_25,7.570080861376398
2007,03,educ_anios_25,6.106700376611055
2007,04,educ_anios_25,10.18071937979872
2007,05,educ_anios_25,6.430003285950348
2007,06,educ_anios_25,6.203948801586408
2007,07,educ_anios_25,10.564035429631076
2007,08,educ_anios_25,7.9515411745346585
2007,09,educ_anios_25,5.491108424477227
2007,10,educ_anios_25,6.292288586225522
2007,11,educ_anios_25,9.909485082114648
2007,12,educ_anios_25,8.259847692407122
2007,13,educ_anios_25,8.400756577198184
2007,14,educ_anios_25,8.039023060423977
2007,15,educ_anios_25,10.765874985121592
2007,16,educ_anios_25,7.784094237171618
2007,17,educ_anios_25,8.702682846580231
2007,18,educ_anios_25,8.949674949860745
2007,19,educ_anios_25,7.971128874290688
2007,20,educ_anios_25,7.73442691033153
2007,21,educ_anios_25,7.450153020149192
2007,22,educ_anios_25,7.403883121778848
2007,23,educ_anios_25,9.84288319221978
2007,24,educ_anios_25,8.36982333821928
2007,25,educ_anios_25,8.3411442806213
2007,01,analfabetismo_15,8.194757429331284
2007,02,analfabetismo_15,10.263007704128228
2007,03,analfabetismo_15,18.61544800450239
2007,04,analfabetismo_15,3.5892830461287524
2007,05,analfabetismo_15,13.922669410552551
2007,06,analfabetismo_15,12.95354404439007
2007,07,analfabetismo_15,1.985296222877711
2007,08,analfabetismo_15,9.73956419799531
2007,09,analfabetismo_15,17.490378467617347
2007,10,analfabetismo_15,11.993227161758258
2007,11,analfabetismo_15,3.3970230067138516
2007,12,analfabetismo_15,7.215968688945661
2007,13,analfabetismo_15,7.3828764400485705
2007,14,analfabetismo_15,7.9512396052699525
2007,15,analfabetismo_15,2.3088421011117912
2007,16,analfabetismo_15,3.918106504072273
2007,17,analfabetismo_15,4.00706251989141
2007,18,analfabetismo_15,7.224988913435164
2007,19,analfabetismo_15,8.342361814648463
2007,20,analfabetismo_15,9.171419015040346
2007,21,analfabetismo_15,9.847305772756522
2007,22,analfabetismo_15,5.334279685575124
2007,23,analfabetismo_15,3.855363108387512
2007,24,analfabetismo_15,2.5692215864529135
2007,25,analfabetismo_15,3.5917085047142328
2007,01,lengua_indigena,10.736009102061557
2007,02,lengua_indigena,36.15608855356136
2007,03,lengua_indigena,77.72842349946518
2007,04,lengua_indigena,18.03292185795052
2007,05,lengua_indigena,68.65896794687667
2007,06,lengua_indigena,0.23501487685304434
2007,07,lengua_indigena,5.801333926241567
2007,08,lengua_indigena,55.68900703631069
2007,09,lengua_indigena,72.1098318859042
2007,10,lengua_indigena,34.0399807954566
2007,11,lengua_indigena,6.085943643831392
2007,12,lengua_indigena,15.073532995502495
2007,13,lengua_indigena,0.5025651999192425
2007,14,lengua_indigena,2.5917994104993665
2007,15,lengua_indigena,9.135438050591832
2007,16,lengua_indigena,5.470761500755691
2007,17,lengua_indigena,23.775841722409304
2007,18,lengua_indigena,22.441948103223584
2007,19,lengua_indigena,15.149850464217094
2007,20,lengua_indigena,0.06553925948837623
2007,21,lengua_indigena,67.5933305763192
2007,22,lengua_indigena,3.145198824117304
2007,23,lengua_indigena,20.98559971733618
2007,24,lengua_indigena,0.34876323024448375
2007,25,lengua_indigena,13.55900568918906
2007,01,pct_60mas,9.331770471992911
2007,02,pct_60mas,12.174018525858326
2007,03,pct_60mas,10.526671996045513
2007,04,pct_60mas,11.92623324136377
2007,05,pct_60mas,10.342335283141303
2007,06,pct_60mas,9.50813642504088
2007,07,pct_60mas,10.344976996572518
2007,08,pct_60mas,9.319889366150703
2007,09,pct_60mas,9.991937670615538
2007,10,pct_60mas,8.689199942767164
2007,11,pct_60mas,11.244656972773248
2007,12,pct_60mas,10.27805301241555
2007,13,pct_60mas,11.24973074042952
2007,14,pct_60mas,10.420757740632606
2007,15,pct_60mas,11.461350923802291
2007,16,pct_60mas,7.610825315046951
2007,17,pct_60mas,5.425932636412323
2007,18,pct_60mas,13.890636928992684
2007,19,pct_60mas,9.122611760407922
2007,20,pct_60mas,9.4653991081872
2007,21,pct_60mas,11.569737282516977
2007,22,pct_60mas,7.065430748970544
2007,23,pct_60mas,8.775388810017363
