dec,12,7,13,17,14,2
1,22.284606357074438,9.020143931758664,6.179161797483969,3.6621084191724336,2.402211247637794,53.778774913419255
2,33.559382235812116,13.09825838312803,11.040390604487087,5.422601486972072,4.352674769454124,65.94901119794679
3,40.33756650261198,18.72845710579446,13.296741781507821,5.794848753447917,4.2659800920058535,70.4535444924673
4,47.04869322470797,21.41477958312634,15.496941641363952,7.538938273250253,7.682860960986416,73.27950368972324
5,51.953752065885,28.448281817294628,22.133631647957397,7.955339472157094,9.743782709921533,78.34256661837182
6,58.8833858538424,34.2931838298185,25.70190912588353,9.587463281728752,14.214285219575313,82.04180816150082
7,60.990732138511774,38.67174658738452,30.713284223729865,13.40692585891973,16.37053915900921,82.9178690817652
8,61.68376059824241,40.94913261766534,34.11575872357189,16.89002419997793,17.96076323271802,83.01453041737994
9,66.34074795475354,50.59230053217782,41.24831294659417,17.82987263175141,25.281425348406668,84.87801354790552
10,71.31290491144753,61.44571301669447,51.08875464363072,30.681948764844158,36.82599872525917,87.40028743707022
